address,place_name,relevance,longitude,lattitude
"4th Block Koramangala,Bangalore,Karnataka,India","4th Block, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.549232,12.929502
"Belatur,Bangalore,Karnataka,India","Belatur, Krishnarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.751079,13.007864
"Lalbagh Road,Bangalore,Karnataka,India","Lalbagh Road, 560027, Sudama Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5866767220934,12.958254075
"Kamakya Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Vignana Nagar,Bangalore,Karnataka,India","Vignan Nagar, Doddanekundi, Bengaluru, Bengaluru Urban, Karnataka, India",0.997821,77.681376,12.97517
"Nallurhalli,Bangalore,Karnataka,India","Nallurhalli, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.734502,12.969662
"Chinnapanahalli,Bangalore,Karnataka,India","Chinnappanahalli Road, Chennappa Layout, 560037, Chinnapanna Halli, Bengaluru, Bengaluru Urban, Karnataka, India",0.953333,77.7042426,12.9612173
"Lingarajapuram,Bangalore,Karnataka,India","Lingarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.627829,13.011768
"3rd Block HBR Layout,Bangalore,Karnataka,India","HBR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.63236,13.03587
"Laxmi Sagar Layout,Bangalore,Karnataka,India","Laxmi Sagar Layout, Mahadevapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.695895,12.985609
"Nelamangala,Bangalore,Karnataka,India","Nelamangala, Karnataka, India",0.87,77.396359,13.095302
"Nagavarapalya,Bangalore,Karnataka,India","Nagavarapalya, C V Raman Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.668955,12.987034
"Hongasandra,Bangalore,Karnataka,India","Hongasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.629785,12.895703
"Harappanahalli,Bangalore,Karnataka,India","Harapanahalli, Anekal, Bengaluru Urban, Karnataka, India",0.981071,77.622686,12.790476
"BTM Layout,Bangalore,Karnataka,India","BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.610282,12.915177
"Chennammana Kere,Bangalore,Karnataka,India","Chennammana Kere, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.555647,12.927718
"Kanaka Nagar,Bangalore,Karnataka,India","Kanaka Nagar, Hebbal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.608206,13.037411
"Tasker Town,Bangalore,Karnataka,India","Tasker Town, Sivanchetti Gardens, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.605818,12.980162
"Govindpura,Bangalore,Karnataka,India","Govindpura, Dooravani Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.666762,13.008171
"NR Colony,Bangalore,Karnataka,India","NR Colony, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.568878,12.938203
"Agara Village,Bangalore,Karnataka,India","Agara Village, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.639943,12.918452
"Shettigere,Bangalore,Karnataka,India","Settigere, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.636086,13.20213
"Kenchanehalli R R Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.607143,77.5913,12.97912
"BEL Road,Bangalore,Karnataka,India","Bel Road, Amarjyothi Layout, 560094, Sanjaynagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5688378,13.0347021
"Byagadadhenahalli,Bangalore,Karnataka,India","Byagadadenahalli, Anekal, Bengaluru Urban, Karnataka, India",0.982647,77.701482,12.742629
"Doddabommasandra,Bangalore,Karnataka,India","Doddabommasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.563224,13.053103
"Maruthi Layout,Bangalore,Karnataka,India","Maruthi Layout, Kempe Gowda Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.570716,13.060851
"Sree Narayana Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Tunganagara,Bangalore,Karnataka,India","Tunganagara, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.485275,12.986308
"BTM 2nd Stage,Bangalore,Karnataka,India","BTM 2nd Stage, BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.613139,12.913949
"Remco Bhel Layout,Bangalore,Karnataka,India","BHEL Layout, RR Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.509218,12.922384
"Chokkasandra,Bangalore,Karnataka,India","Chokkasandra, Peenya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.515598,13.038566
"Panduranga Nagar,Bangalore,Karnataka,India","Panduranga Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.596135,12.893076
"Sri Venkateshpura Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Jakkur Plantation,Bangalore,Karnataka,India","Jakkuru, Bengaluru, Bengaluru Urban, Karnataka, India",0.793333,77.606894,13.078474
"Sir M V Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.607143,77.5913,12.97912
"Bikasipura,Bangalore,Karnataka,India","Bikasipura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.555207,12.888842
"Basaveshwara Nagar Yelahanka,Bangalore,Karnataka,India","Basaveshwar Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.817613,77.539132,12.993757
"1st Block Koramangala,Bangalore,Karnataka,India","1st Block Koramangala, Koramangala, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.635939,12.925952
"Hoskote,Bangalore,Karnataka,India","Hosakote, Karnataka, India",0.87,77.792138,13.073014
"Attiguppe,Bangalore,Karnataka,India","Attiguppe, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.526713,12.960491
"Srirampuram,Bangalore,Karnataka,India","Srirampuram, Factory, Bengaluru, Karnataka 560010, India",1.0,77.5604,12.983096
"Yemlur,Bangalore,Karnataka,India","Yemalur, Bellandur, Bengaluru, Bengaluru Urban, Karnataka, India",0.989167,77.681521,12.946329
"Race Course Road,Bangalore,Karnataka,India","Race Course Road, Madhava Nagar, 560001, Gandhi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.581388324461,12.9840638
"Gkvk Layout,Bangalore,Karnataka,India","GKVK, Bengaluru, Karnataka 560065, India",0.81,77.578114,13.078221
"St. John's Road,Bangalore,Karnataka,India","St. John's Road, 560042, Sivanchetti Gardens, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6144397,12.9846186
"Doopanahalli,Bangalore,Karnataka,India","Doopanahalli, Indiranagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.639638,12.967458
"Doddaballapur,Bangalore,Karnataka,India","Doddaballapur Road, Ambedkar Colony, 560064, Yelahanka, Bengaluru, Bengaluru Urban, Karnataka, India",0.96,77.5940975,13.0899935
"Sathanur,Bangalore,Karnataka,India","Sathanur, Kanakapura, Ramanagara, Karnataka, India",0.87,77.319945,12.460189
"Ramamohanapuram,Bangalore,Karnataka,India","Ramamohanapuram, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.562655,12.997748
"kanakapura road,Bangalore,Karnataka,India","HSR Services, Bengaluru, Karnataka 560078, India",1.0,77.5724,12.896796
"Kaveri Nagar,Bangalore,Karnataka,India","Kaveri Nagar, Murugeshpalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.655397,12.957427
"Sundar Ram Shetty Nagar,Bangalore,Karnataka,India","Sundar Ram Shetty Nagar, Bilekahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.601649,12.896148
"Kirloskar layout, Basaveshwarnagar,Bangalore,Karnataka,India","Kirloskar Layout, Soundarya Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.500931,13.066964
"Alfa Garden Layout,Bangalore,Karnataka,India","Garden Layout, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.646766,12.906691
"Gowdanapalya,Bangalore,Karnataka,India","Gowdanapalya, Uttarahalli Hobli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.556583,12.909109
"Hoodi Layout,Bangalore,Karnataka,India","Hoodi, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.716201,12.991903
"Gaundanapalya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Arasanakunte,Bangalore,Karnataka,India","Arasinakunte, Nelamangala, Bengaluru Rural, Karnataka, India",0.864583,77.403222,13.090938
"5th block Koramangala,Bangalore,Karnataka,India","Koramangala, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.62223,12.934011
"JakkurYelahanka,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Gunjur Palya,Bangalore,Karnataka,India","Gunjur, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.736102,12.920977
"Upkar Layout,Bangalore,Karnataka,India","Upkar Layout, Annapurneshwari Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.480699,12.963889
"Sunkadakatte,Bangalore,Karnataka,India","Sunkadakatte, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.49887,12.985229
"Someshwara Layout,Bangalore,Karnataka,India","Someshwara Layout, Hulimavu, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.607272,12.876208
"Kathreguppe,Bangalore,Karnataka,India","Kathreguppe, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.558114,12.931336
"Channasandra Layout,Bangalore,Karnataka,India","Channasandra, Bengaluru, Karnataka 560098, India",0.81,77.519655,12.900561
"HAL 3rd Stage,Bangalore,Karnataka,India","2nd Cross Hal 3rd Stage, BDA Colony, 560017, Jeevanbheemanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.937778,77.65648505,12.9612282
"Doctors Layout,Bangalore,Karnataka,India","Doctors Layout, Bennigana Halli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.658329,13.0082
"Austin Town,Bangalore,Karnataka,India","Austin Town New Township, Neelasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.997333,77.615293,12.961274
"Rajagopala Nagar,Bangalore,Karnataka,India","Rajagopala Nagar, Peenya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.511831,13.012636
"Vishwapriya Nagar,Bangalore,Karnataka,India","Vishwapriya Nagar, Begur, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.626669,12.881082
"Sarakki Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Bahubali Nagar,Bangalore,Karnataka,India","Bahubali Nagar, Jalahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.549215,13.045067
"Lottegolla Halli,Bangalore,Karnataka,India","Hall Road, 560005, Richards Town, Bengaluru, Bengaluru Urban, Karnataka, India",0.754,77.6161694692944,13.0041613
"Nandini Layout,Bangalore,Karnataka,India","Nandini Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.537803,13.010406
"Vibhutipura Extension,Bangalore,Karnataka,India","Vibhutipura, Marathahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.690691,12.966631
"B Channasandra,Bangalore,Karnataka,India","B Channasandra, Banaswadi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.660142,13.009622
"Dollars Colony,Bangalore,Karnataka,India","Dollars Colony, RMV Extension Stage 2, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.567815,13.041367
"Arehalli,Bangalore,Karnataka,India","Arehalli, Kodipur, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.542953,12.91133
"Cambridge  road,Bangalore,Karnataka,India","Cambridge Road, 560008, Jogupalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6278036,12.9719967
"Hennur Gardens,Bangalore,Karnataka,India","Hennur Gardens, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.64329,13.037691
"Thyagaraja Nagar,Bangalore,Karnataka,India","Thyagaraja Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.568301,12.931392
"Howthinarayanappa Garden,Bangalore,Karnataka,India","Howthinarayanappa Garden, Jalahalli East, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.555875,13.064477
"Bharathi Nagar,Bangalore,Karnataka,India","Bharathi Nagar, Krishnarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.72172,13.015461
"SRINIVASAPURA,Bangalore,Karnataka,India","Srinivaspura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.627917,13.105626
"Cambridge Layout,Bangalore,Karnataka,India","Cambridge Layout, Jogupalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.627776,12.970123
" ittamadu,Bangalore,Karnataka,India","Ittamadu, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.544457,12.925005
"Doddakannelli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Pulkeshi Nagar,Bangalore,Karnataka,India","Pulikeshi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.99869,77.613875,12.997141
"Thanisandra Main Road, ,Bangalore,Karnataka,India","Thanisandra Main Road, Sri Balaji Krupa Layout, 560077, R.K. Hegde Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.631672,13.0649791
"Jayanagar,Bangalore,Karnataka,India","Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.582423,12.929273
" Bhoganhalli,Bangalore,Karnataka,India","Bhoganhalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.698998,12.918217
"Kumbalgodu,Bangalore,Karnataka,India","Kumbalgodu, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.446763,12.878617
"banashankari stage iii sa,Bangalore,Karnataka,India","Banashankari Stage Ii, Bengaluru, Bengaluru Urban, Karnataka, India",0.828543,77.566538,12.922889
"Amruthnagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Palace Guttahalli,Bangalore,Karnataka,India","Palace Guttahalli Main Road, 560003, Guttahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.946667,77.5783881,12.9991964
"Akshya Nagar,Bangalore,Karnataka,India","Akshya Nagar, Ramamurthy Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.683885,13.023082
" Anekal,Bangalore,Karnataka,India","Anekal, Karnataka, India",0.99,77.699397,12.708637
"BCC Layout,Bangalore,Karnataka,India","BMC Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.994167,77.550377,12.880523
"Mathikere,Bangalore,Karnataka,India","Mathikere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.558563,13.034608
"Friends Colony,Bangalore,Karnataka,India","FRIENDS, 20th Main Rd, Jaibhima Nagar, BTM Layout 1, Bengaluru, Karnataka 560076, India",0.81,77.612342,12.91671
"Doddabidrakallu,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Sri Balaji Krupa Layout,Bangalore,Karnataka,India","Sri Balaji Krupa Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.631757,13.061864
"Bidadi,Bangalore,Karnataka,India","Bidadi, Ramanagara, Ramanagara, Karnataka, India",0.87,77.386995,12.798851
"Sampige Layout,Bangalore,Karnataka,India","Sampige Layout, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.528243,12.97647
"Virgonagar,Bangalore,Karnataka,India","Virgonagar, Aavalahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.745179,13.045326
"Dodsworth Layout,Bangalore,Karnataka,India","Dodsworth Layout, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.746258,12.97044
"Kudlu Village, ,Bangalore,Karnataka,India","Kudlu Road, Hosapalaya, 560068, Muneshwara Nagar, Anekal, Bengaluru Urban, Karnataka, India",0.823111,77.6491731,12.8912561
"Rajiv Gandhi Nagar,Bangalore,Karnataka,India","Rajiv Gandhi Nagar, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.630017,12.90932
"Kurubarahalli,Bangalore,Karnataka,India","Kurubarahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.400924,12.971592
"Sector 4 HSR Layout,Bangalore,Karnataka,India","Sector 4, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.641378,12.913778
"Bhagyalakshmi Avenue,Bangalore,Karnataka,India","Avenue Road, 560053, Chickpet, Bengaluru, Bengaluru Urban, Karnataka, India",0.77,77.5794938,12.9694587
"Kengeri Hobli,Bangalore,Karnataka,India","Kengeri, Bengaluru, Karnataka 560060, India",0.81,77.48132050000001,12.908838
"Vyalikaval,Bangalore,Karnataka,India","Vyalikaval, Malleshwaram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.57517,13.004264
"Banaswadi, ,Bangalore,Karnataka,India","Banaswadi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.651854,13.014162
"Balaji Gardens Layout,Bangalore,Karnataka,India","Balaji Gardens Layout, Gottigere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.596808,12.85875
"Thavarekere,Bangalore,Karnataka,India","Tavarekere, Bengaluru, Bengaluru Urban, Karnataka, India",0.998636,77.401424,12.963694
"HAL 2nd Stage,Bangalore,Karnataka,India","HAL 2nd Stage, Indiranagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.638228,12.968638
" Devarabeesana Halli,Bangalore,Karnataka,India","Hall Road, 560005, Richards Town, Bengaluru, Bengaluru Urban, Karnataka, India",0.754,77.6161694692944,13.0041613
" Rachenahalli,Bangalore,Karnataka,India","Rachenahalli, Thanisandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.609036,13.067722
"Tippenahalli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Prestige Sunrise,Bangalore,Karnataka,India","Sunrise Restaurant, Bengaluru, Karnataka 560058, India",0.77,77.519458,13.02219
"1st Stage Indira Nagar,Bangalore,Karnataka,India","Indira Nagar, Hegganahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.520781,12.994712
"Srigandada Kaval,Bangalore,Karnataka,India","Kavali, Opp. Chennamanakere Bus Stand, Bengaluru, Karnataka 560085, India",0.79,77.55601,12.928059
"Viswajit Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Adityanagar,Bangalore,Karnataka,India","Adityanagar, Vidyaranyapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.550727,13.084546
"BDS Layout,Bangalore,Karnataka,India","BDS Layout, R.K. Hegde Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.628803,13.06493
"Shanthi Layout,Bangalore,Karnataka,India","Shanthi Layout Main Road, 560016, Ramamurthy Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.946667,77.6844246,13.0160177
"Esther Enclave Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Volagerekallahalli,Bangalore,Karnataka,India","Volagerekallahalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.778454,12.880424
"Keerthi Layout,Bangalore,Karnataka,India","Keerthi Layout, Suryanagar, Anekal, Bengaluru Urban, Karnataka, India",0.990889,77.699984,12.80267
"Ganga Nagar Extension,Bangalore,Karnataka,India","Ganga Nagar Extension, Ganganagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.587236,13.019649
"Shikaripalya,Bangalore,Karnataka,India","Shikaripalya, Electronic City, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.651185,12.836066
"Huttanahalli,Bangalore,Karnataka,India","Huttanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.651551,13.165466
"Reliable Woods Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"4th T block Jayanagar,Bangalore,Karnataka,India","4th Block, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.681164,77.549232,12.929502
"Nayandanahalli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Hagadur,Bangalore,Karnataka,India","Hagadur Road, Immadihalli, 560066, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.96,77.7552176,12.9646574
"Popular Colony,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Soundarya Layout,Bangalore,Karnataka,India","Soundarya Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.501187,13.066107
"Banashankari 6th Stage ,Subramanyapura,Bangalore,Karnataka,India","Banashankari 6th Stage, Thurahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.835397,77.508792,12.881532
"Amarjyothi Colony,Bangalore,Karnataka,India","Amarjyothi Colony, Hebbal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.597265,13.034447
"Pattanagere,Bangalore,Karnataka,India","Pattanagere, RR Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.511213,12.91948
"Dollars Layout,Bangalore,Karnataka,India","Dollar Layout, BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.99869,77.602272,12.907424
"Chikkabettahalli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Bhuvaneswari Nagar,Bangalore,Karnataka,India","Bhuvaneswari Nagar, Hebbal Kempapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.604849,13.055285
"Varanasi,Bangalore,Karnataka,India","Varanasi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.686066,13.030496
"Gopal Reddy Layout,Bangalore,Karnataka,India","Gopal Nagar, HMT Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.713704,77.49838,13.032379
"sankeswari,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"T c palya,Bangalore,Karnataka,India","Palya, Devanahalli, Bengaluru Rural, Karnataka, India",0.648148,77.79048,13.231166
"Govindraja Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Virat Nagar,Bangalore,Karnataka,India","Virat Nagar, Bommanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.62059,12.904261
"Chennammanakere Achukattu,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Maragondana Halli, kr puram, old madras road,Bangalore,Karnataka,India","Old Madras Road, Pai Layout, 560016, Mahadevapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.721111,77.6697547,12.9970117
"Dhanalakshmi Layout,Bangalore,Karnataka,India","Dhanalakshmi Layout, Virupakshapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.571952,13.066811
"Jp nagar 8th Phase .,Bangalore,Karnataka,India","2nd Block Jp Nagar 8th Phase, Royal Lake Front Phase2, 560083, Gottigere, Bengaluru, Bengaluru Urban, Karnataka, India",0.931429,77.5733065,12.8640503
"Nobo Nagar,Bangalore,Karnataka,India","Nobo Nagar, Kalena Agrahara, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.596236,12.867923
"Kanakapura Road,Bangalore,Karnataka,India","HSR Services, Bengaluru, Karnataka 560078, India",1.0,77.5724,12.896796
"Kadubeesanahalli,Bangalore,Karnataka,India","Kadubeesanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.699213,12.93319
"J P Nagar 7th Phase Ramayya City,Bangalore,Karnataka,India","J P Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.721111,77.577423,12.887567
"Green Domain Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Cleveland Town,Bangalore,Karnataka,India","Cleveland Town, Pulikeshi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.613165,12.994667
"Syndicate Bank Colony,Bangalore,Karnataka,India","Syndicate Bank Colony, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.532725,12.980933
"Off Sarjapur road, ,Bangalore,Karnataka,India","Sarjapura Road, 560035, Kaikondrahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.687841195793,12.90982715
"M C Layout,Bangalore,Karnataka,India","M C Resort, Gundlupet, Karnataka 571126, India",0.655556,76.635611,11.696523
"Nanjappa Layout,Bangalore,Karnataka,India","Nanjappa Layout, Adugodi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.608003,12.940835
"Dodda Banaswadi,Bangalore,Karnataka,India","Dodda Banaswadi, Kalyan Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.654241,13.015699
"BEL Layout,Bangalore,Karnataka,India","BEML Layout, Brookefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.994167,77.719206,12.959966
"Sri Kanteshwara Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Bellari Road,Bangalore,Karnataka,India","Ballari Road, 562157, Sonnapanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.996806,77.6222535,13.155798
"Jyothi Nagar,Bangalore,Karnataka,India","Jyothi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.665996,12.963263
"Tata Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"RK Layout 2nd Stage,Bangalore,Karnataka,India","RK Layout 2nd Stage, Padmanabhanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.561031,12.917685
"Tirumanahalli,Bangalore,Karnataka,India","Tirumanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.638395,13.075617
"Raghuvanahalli,Bangalore,Karnataka,India","Raghuvanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.542444,12.877821
"Geddalahalli,Bangalore,Karnataka,India","Geddalahalii, Sanjaynagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.999583,77.575489,13.028728
"Brindavan Nagar,Bangalore,Karnataka,India","Brindavan Nagar, Sadduguntepalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.610577,12.926048
"Mariyannapalya,Bangalore,Karnataka,India","Mariyannapalya, Hebbal Kempapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.614254,13.051553
"Palace Road,Bangalore,Karnataka,India","Palace Road, High Grounds, 560001, Sampangi Rama Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5874287,12.985994
"Pulikeshi Nagar,Bangalore,Karnataka,India","Pulikeshi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.613875,12.997141
"Domlur Layout,Bangalore,Karnataka,India","Domlur, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.638196,12.962467
"Vijaya Bank Layout,Bangalore,Karnataka,India","Vijaya Bank Layout, Bommanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.605734,12.888649
"Narayanappa Layout,Bangalore,Karnataka,India","Narayanappa Layout, Lingarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.627881,13.010653
"1Hanuman Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Wilson Garden,Bangalore,Karnataka,India","Wilson Garden, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.596827,12.948934
